TA71;100;20;EST-M;2;Yes;No;1000;1000;0;24466;348;4
TA72;100;20;EST-M;2;Yes;No;1000;1000;0;27993;440;4
TA73;100;20;EST-M;2;Yes;No;1000;1000;0;28505;412;4
TA74;100;20;EST-M;2;Yes;No;1000;1000;0;24206;353;4
TA75;100;20;EST-M;2;Yes;No;1000;1000;0;25499;373;4
TA76;100;20;EST-M;2;Yes;No;1000;1000;0;27130;408;4
TA77;100;20;EST-M;2;Yes;No;1000;1000;0;28229;419;4
TA78;100;20;EST-M;2;Yes;No;1000;1000;0;27558;411;4
TA79;100;20;EST-M;2;Yes;No;1000;1000;0;26388;392;4
TA80;100;20;EST-M;2;Yes;No;1000;1000;0;26358;409;4
TA71;100;20;EST-M;3;Yes;No;667;667;0;7236;32;2
TA72;100;20;EST-M;3;Yes;No;667;667;0;6616;28;2
TA73;100;20;EST-M;3;Yes;No;667;667;0;6800;22;2
TA74;100;20;EST-M;3;Yes;No;667;667;0;6574;23;2
TA75;100;20;EST-M;3;Yes;No;667;667;0;6581;22;2
TA76;100;20;EST-M;3;Yes;No;667;667;0;6862;28;2
TA77;100;20;EST-M;3;Yes;No;667;667;0;6706;23;2
TA78;100;20;EST-M;3;Yes;No;667;667;0;6834;27;2
TA79;100;20;EST-M;3;Yes;No;667;667;0;7405;38;2
TA80;100;20;EST-M;3;Yes;No;667;667;0;6282;21;2
TA71;100;20;EST-M;4;Yes;No;500;500;0;6105;12;1
TA72;100;20;EST-M;4;Yes;No;500;500;0;5657;9;1
TA73;100;20;EST-M;4;Yes;No;500;500;0;6066;9;1
TA74;100;20;EST-M;4;Yes;No;500;500;0;5754;8;1
TA75;100;20;EST-M;4;Yes;No;500;500;0;5865;9;1
TA76;100;20;EST-M;4;Yes;No;500;500;0;5797;9;1
TA77;100;20;EST-M;4;Yes;No;500;500;0;5911;9;1
TA78;100;20;EST-M;4;Yes;No;500;500;0;5775;7;1
TA79;100;20;EST-M;4;Yes;No;500;500;0;5762;8;1
TA80;100;20;EST-M;4;Yes;No;500;500;0;5829;12;1
TA71;100;20;EST-M;5;Yes;No;400;400;0;6098;12;1
TA72;100;20;EST-M;5;Yes;No;400;400;0;5531;7;1
TA73;100;20;EST-M;5;Yes;No;400;400;0;5863;5;1
TA74;100;20;EST-M;5;Yes;No;400;400;0;5644;6;1
TA75;100;20;EST-M;5;Yes;No;400;400;0;5796;7;1
TA76;100;20;EST-M;5;Yes;No;400;400;0;5651;6;1
TA77;100;20;EST-M;5;Yes;No;400;400;0;5659;4;1
TA78;100;20;EST-M;5;Yes;No;400;400;0;5825;8;1
TA79;100;20;EST-M;5;Yes;No;400;400;0;5598;4;1
TA80;100;20;EST-M;5;Yes;No;400;400;0;5589;8;1
TA71;100;20;EST-M;6;Yes;No;333;333;0;5857;7;1
TA72;100;20;EST-M;6;Yes;No;333;333;0;5464;5;1
TA73;100;20;EST-M;6;Yes;No;333;333;0;5974;7;1
TA74;100;20;EST-M;6;Yes;No;333;333;0;5601;5;1
TA75;100;20;EST-M;6;Yes;No;333;333;0;5815;8;1
TA76;100;20;EST-M;6;Yes;No;333;333;0;5754;8;1
TA77;100;20;EST-M;6;Yes;No;333;333;0;5641;4;1
TA78;100;20;EST-M;6;Yes;No;333;333;0;5750;7;1
TA79;100;20;EST-M;6;Yes;No;333;333;0;5558;4;1
TA80;100;20;EST-M;6;Yes;No;333;333;0;5539;7;1
TA71;100;20;EST-M;7;Yes;No;286;286;0;5920;8;1
TA72;100;20;EST-M;7;Yes;No;286;286;0;5606;8;1
TA73;100;20;EST-M;7;Yes;No;286;286;0;5823;5;1
TA74;100;20;EST-M;7;Yes;No;286;286;0;5581;5;1
TA75;100;20;EST-M;7;Yes;No;286;286;0;5721;6;1
TA76;100;20;EST-M;7;Yes;No;286;286;0;5556;4;1
TA77;100;20;EST-M;7;Yes;No;286;286;0;5619;3;1
TA78;100;20;EST-M;7;Yes;No;286;286;0;5729;6;1
TA79;100;20;EST-M;7;Yes;No;286;286;0;5526;3;1
TA80;100;20;EST-M;7;Yes;No;286;286;0;5638;9;1
TA71;100;20;EST-M;8;Yes;No;250;250;0;6026;10;1
TA72;100;20;EST-M;8;Yes;No;250;250;0;5454;5;1
TA73;100;20;EST-M;8;Yes;No;250;250;0;5874;5;1
TA74;100;20;EST-M;8;Yes;No;250;250;0;5598;5;1
TA75;100;20;EST-M;8;Yes;No;250;250;0;5757;7;1
TA76;100;20;EST-M;8;Yes;No;250;250;0;5573;4;1
TA77;100;20;EST-M;8;Yes;No;250;250;0;5642;4;1
TA78;100;20;EST-M;8;Yes;No;250;250;0;5679;5;1
TA79;100;20;EST-M;8;Yes;No;250;250;0;5593;4;1
TA80;100;20;EST-M;8;Yes;No;250;250;0;5639;9;1
TA71;100;20;EST-M;9;Yes;No;222;222;0;5982;9;1
TA72;100;20;EST-M;9;Yes;No;222;222;0;5521;7;1
TA73;100;20;EST-M;9;Yes;No;222;222;0;5837;5;1
TA74;100;20;EST-M;9;Yes;No;222;222;0;5536;4;1
TA75;100;20;EST-M;9;Yes;No;222;222;0;5828;8;1
TA76;100;20;EST-M;9;Yes;No;222;222;0;5647;6;1
TA77;100;20;EST-M;9;Yes;No;222;222;0;5658;4;1
TA78;100;20;EST-M;9;Yes;No;222;222;0;5811;8;1
TA79;100;20;EST-M;9;Yes;No;222;222;0;5576;4;1
TA80;100;20;EST-M;9;Yes;No;222;222;0;5570;7;1
TA71;100;20;EST-M;10;Yes;No;200;200;0;6035;10;1
TA72;100;20;EST-M;10;Yes;No;200;200;0;5511;6;1
TA73;100;20;EST-M;10;Yes;No;200;200;0;5899;6;1
TA74;100;20;EST-M;10;Yes;No;200;200;0;5616;5;1
TA75;100;20;EST-M;10;Yes;No;200;200;0;5823;8;1
TA76;100;20;EST-M;10;Yes;No;200;200;0;5544;4;1
TA77;100;20;EST-M;10;Yes;No;200;200;0;5674;4;1
TA78;100;20;EST-M;10;Yes;No;200;200;0;5748;7;1
TA79;100;20;EST-M;10;Yes;No;200;200;0;5608;5;1
TA80;100;20;EST-M;10;Yes;No;200;200;0;5613;8;1
TA71;100;20;MTWR-M;2;Yes;No;1000;1000;0;25416;365;4
TA72;100;20;MTWR-M;2;Yes;No;1000;1000;0;26459;411;4
TA73;100;20;MTWR-M;2;Yes;No;1000;1000;0;25105;351;4
TA74;100;20;MTWR-M;2;Yes;No;1000;1000;0;24528;359;4
