TA54;50;15;MTWR-M;2;Yes;No;2;3066;8;1
TA55;50;15;MTWR-M;2;Yes;No;2;3099;16;1
TA56;50;15;MTWR-M;2;Yes;No;2;3092;11;1
TA57;50;15;MTWR-M;2;Yes;No;2;3247;10;1
TA58;50;15;MTWR-M;2;Yes;No;2;3166;10;1
TA59;50;15;MTWR-M;2;Yes;No;2;3044;15;1
TA60;50;15;MTWR-M;2;Yes;No;2;3085;13;1
TA51;50;15;MTWR-M;3;Yes;No;3;2963;7;1
TA52;50;15;MTWR-M;3;Yes;No;3;3085;12;1
TA53;50;15;MTWR-M;3;Yes;No;3;2854;5;1
TA54;50;15;MTWR-M;3;Yes;No;3;2921;3;1
TA55;50;15;MTWR-M;3;Yes;No;3;2990;12;1
TA56;50;15;MTWR-M;3;Yes;No;3;3154;13;1
TA57;50;15;MTWR-M;3;Yes;No;3;3230;10;1
TA58;50;15;MTWR-M;3;Yes;No;3;3090;7;1
TA59;50;15;MTWR-M;3;Yes;No;3;2877;8;1
TA60;50;15;MTWR-M;3;Yes;No;3;3000;10;1
TA51;50;15;MTWR-M;4;Yes;No;4;2976;8;1
TA52;50;15;MTWR-M;4;Yes;No;4;3145;14;1
TA53;50;15;MTWR-M;4;Yes;No;3;2905;7;1
TA54;50;15;MTWR-M;4;Yes;No;2;2916;3;1
TA55;50;15;MTWR-M;4;Yes;No;4;2942;10;1
TA56;50;15;MTWR-M;4;Yes;No;4;3070;10;1
TA57;50;15;MTWR-M;4;Yes;No;4;3173;8;1
TA58;50;15;MTWR-M;4;Yes;No;4;3169;10;1
TA59;50;15;MTWR-M;4;Yes;No;4;2924;10;1
TA60;50;15;MTWR-M;4;Yes;No;4;3035;11;1
TA51;50;15;MTWR-M;5;Yes;No;2;3027;10;1
TA52;50;15;MTWR-M;5;Yes;No;4;3173;15;1
TA53;50;15;MTWR-M;5;Yes;No;1;2945;8;1
TA54;50;15;MTWR-M;5;Yes;No;2;2918;3;1
TA55;50;15;MTWR-M;5;Yes;No;2;2975;11;1
TA56;50;15;MTWR-M;5;Yes;No;3;3126;12;1
TA57;50;15;MTWR-M;5;Yes;No;5;3263;11;1
TA58;50;15;MTWR-M;5;Yes;No;4;3177;10;1
TA59;50;15;MTWR-M;5;Yes;No;3;2949;11;1
TA60;50;15;MTWR-M;5;Yes;No;3;2990;10;1
TA51;50;15;MTWR-M;6;Yes;No;2;3058;11;1
TA52;50;15;MTWR-M;6;Yes;No;4;3124;13;1
TA53;50;15;MTWR-M;6;Yes;No;2;2979;10;1
TA54;50;15;MTWR-M;6;Yes;No;0;2914;3;1
TA55;50;15;MTWR-M;6;Yes;No;1;3060;14;1
TA56;50;15;MTWR-M;6;Yes;No;2;3153;13;1
TA57;50;15;MTWR-M;6;Yes;No;1;3219;9;1
TA58;50;15;MTWR-M;6;Yes;No;1;3171;10;1
TA59;50;15;MTWR-M;6;Yes;No;0;2935;11;1
TA60;50;15;MTWR-M;6;Yes;No;0;3019;11;1
TA51;50;15;MTWR-M;7;Yes;No;1;3075;11;1
TA52;50;15;MTWR-M;7;Yes;No;1;3137;14;1
TA53;50;15;MTWR-M;7;Yes;No;0;2879;6;1
TA54;50;15;MTWR-M;7;Yes;No;1;3006;6;1
TA55;50;15;MTWR-M;7;Yes;No;0;3081;15;1
TA56;50;15;MTWR-M;7;Yes;No;0;3072;10;1
TA57;50;15;MTWR-M;7;Yes;No;1;3246;10;1
TA58;50;15;MTWR-M;7;Yes;No;0;3150;9;1
TA59;50;15;MTWR-M;7;Yes;No;0;2915;10;1
TA60;50;15;MTWR-M;7;Yes;No;1;3129;15;1
TA51;50;15;MTWR-M;8;Yes;No;0;3087;12;1
TA52;50;15;MTWR-M;8;Yes;No;0;3152;14;1
TA53;50;15;MTWR-M;8;Yes;No;0;2974;9;1
TA54;50;15;MTWR-M;8;Yes;No;0;2910;3;1
TA55;50;15;MTWR-M;8;Yes;No;0;3025;13;1
TA56;50;15;MTWR-M;8;Yes;No;1;3120;12;1
TA57;50;15;MTWR-M;8;Yes;No;0;3280;11;1
TA58;50;15;MTWR-M;8;Yes;No;0;3143;9;1
TA59;50;15;MTWR-M;8;Yes;No;0;3002;13;1
TA60;50;15;MTWR-M;8;Yes;No;0;3015;11;1
TA51;50;15;MTWR-M;9;Yes;No;0;3115;13;1
TA52;50;15;MTWR-M;9;Yes;No;0;3127;13;1
TA53;50;15;MTWR-M;9;Yes;No;0;2981;10;1
TA54;50;15;MTWR-M;9;Yes;No;0;2981;5;1
TA55;50;15;MTWR-M;9;Yes;No;0;3053;14;1
TA56;50;15;MTWR-M;9;Yes;No;0;3194;15;1
TA57;50;15;MTWR-M;9;Yes;No;0;3308;12;1
TA58;50;15;MTWR-M;9;Yes;No;0;3207;11;1
TA59;50;15;MTWR-M;9;Yes;No;0;2989;13;1
TA60;50;15;MTWR-M;9;Yes;No;0;3039;12;1
TA51;50;15;MTWR-M;10;Yes;No;0;3139;14;1
TA52;50;15;MTWR-M;10;Yes;No;0;3213;17;1
TA53;50;15;MTWR-M;10;Yes;No;0;2949;9;1
TA54;50;15;MTWR-M;10;Yes;No;0;2927;3;1
TA55;50;15;MTWR-M;10;Yes;No;0;3016;13;1
TA56;50;15;MTWR-M;10;Yes;No;0;3129;13;1
TA57;50;15;MTWR-M;10;Yes;No;0;3213;9;1
TA58;50;15;MTWR-M;10;Yes;No;0;3260;13;1
TA59;50;15;MTWR-M;10;Yes;No;0;2996;13;1
TA60;50;15;MTWR-M;10;Yes;No;0;3040;12;1
TA51;50;15;EST-T;2;Yes;No;2;3411;24;2
TA52;50;15;EST-T;2;Yes;No;2;3615;31;2
TA53;50;15;EST-T;2;Yes;No;2;3260;20;1
TA54;50;15;EST-T;2;Yes;No;2;3448;21;2
TA55;50;15;EST-T;2;Yes;No;2;3357;25;2
TA56;50;15;EST-T;2;Yes;No;2;3442;24;2
TA57;50;15;EST-T;2;Yes;No;2;3556;21;2
TA58;50;15;EST-T;2;Yes;No;2;3674;27;2
TA59;50;15;EST-T;2;Yes;No;2;3273;23;2
TA60;50;15;EST-T;2;Yes;No;2;3191;17;1
TA51;50;15;EST-T;3;Yes;No;3;3755;36;2
TA52;50;15;EST-T;3;Yes;No;3;3521;28;2
TA53;50;15;EST-T;3;Yes;No;3;3350;23;2
TA54;50;15;EST-T;3;Yes;No;3;3377;19;1
TA55;50;15;EST-T;3;Yes;No;3;3626;35;2
TA56;50;15;EST-T;3;Yes;No;3;3357;21;2
TA57;50;15;EST-T;3;Yes;No;3;3619;23;2
TA58;50;15;EST-T;3;Yes;No;3;3582;24;2
TA59;50;15;EST-T;3;Yes;No;3;3549;34;2
TA60;50;15;EST-T;3;Yes;No;3;3185;17;1
TA51;50;15;EST-T;4;Yes;No;4;3763;36;2
TA52;50;15;EST-T;4;Yes;No;4;3445;25;2
TA53;50;15;EST-T;4;Yes;No;4;3367;24;2
TA54;50;15;EST-T;4;Yes;No;4;3447;21;2
TA55;50;15;EST-T;4;Yes;No;4;3474;30;2
TA56;50;15;EST-T;4;Yes;No;4;3524;27;2
TA57;50;15;EST-T;4;Yes;No;4;3810;29;2
TA58;50;15;EST-T;4;Yes;No;4;3476;20;2
TA59;50;15;EST-T;4;Yes;No;4;3518;33;2
TA60;50;15;EST-T;4;Yes;No;4;3160;16;1
TA51;50;15;EST-T;5;Yes;No;5;3553;29;2
TA52;50;15;EST-T;5;Yes;No;5;3450;25;2
TA53;50;15;EST-T;5;Yes;No;5;3352;23;2
TA54;50;15;EST-T;5;Yes;No;4;3282;16;1
TA55;50;15;EST-T;5;Yes;No;5;3436;28;2
TA56;50;15;EST-T;5;Yes;No;5;3459;24;2
TA57;50;15;EST-T;5;Yes;No;5;3569;21;2
TA58;50;15;EST-T;5;Yes;No;5;3493;21;2
TA59;50;15;EST-T;5;Yes;No;5;3354;26;2
TA60;50;15;EST-T;5;Yes;No;5;3368;24;2
TA51;50;15;EST-T;6;Yes;No;5;3591;30;2
TA52;50;15;EST-T;6;Yes;No;5;3476;26;2
TA53;50;15;EST-T;6;Yes;No;4;3581;32;2
TA54;50;15;EST-T;6;Yes;No;5;3296;16;1
TA55;50;15;EST-T;6;Yes;No;5;3570;33;2
TA56;50;15;EST-T;6;Yes;No;6;3674;32;2
TA57;50;15;EST-T;6;Yes;No;5;3461;18;1
TA58;50;15;EST-T;6;Yes;No;5;3564;24;2
TA59;50;15;EST-T;6;Yes;No;6;3420;29;2
TA60;50;15;EST-T;6;Yes;No;3;3214;18;1
TA51;50;15;EST-T;7;Yes;No;5;3494;27;2
TA52;50;15;EST-T;7;Yes;No;7;3538;28;2
TA53;50;15;EST-T;7;Yes;No;2;3371;24;2
TA54;50;15;EST-T;7;Yes;No;3;3629;28;2
TA55;50;15;EST-T;7;Yes;No;4;3459;29;2
TA56;50;15;EST-T;7;Yes;No;2;3582;29;2
TA57;50;15;EST-T;7;Yes;No;6;3532;20;2
TA58;50;15;EST-T;7;Yes;No;4;3528;22;2
TA59;50;15;EST-T;7;Yes;No;2;3287;24;2
TA60;50;15;EST-T;7;Yes;No;3;3249;19;1
TA51;50;15;EST-T;8;Yes;No;3;3656;32;2
TA52;50;15;EST-T;8;Yes;No;4;3460;26;2
TA53;50;15;EST-T;8;Yes;No;3;3332;23;2
TA54;50;15;EST-T;8;Yes;No;4;3524;24;2
TA55;50;15;EST-T;8;Yes;No;5;3373;26;2
TA56;50;15;EST-T;8;Yes;No;4;3643;31;2
TA57;50;15;EST-T;8;Yes;No;3;3606;23;2
TA58;50;15;EST-T;8;Yes;No;3;3739;30;2
TA59;50;15;EST-T;8;Yes;No;5;3441;30;2
TA60;50;15;EST-T;8;Yes;No;2;3327;22;2
TA51;50;15;EST-T;9;Yes;No;2;3551;29;2
TA52;50;15;EST-T;9;Yes;No;2;3430;24;2
TA53;50;15;EST-T;9;Yes;No;2;3329;23;2
TA54;50;15;EST-T;9;Yes;No;2;3391;19;1
TA55;50;15;EST-T;9;Yes;No;2;3455;29;2
TA56;50;15;EST-T;9;Yes;No;2;3470;25;2
TA57;50;15;EST-T;9;Yes;No;3;3554;21;2
TA58;50;15;EST-T;9;Yes;No;0;3551;23;2
TA59;50;15;EST-T;9;Yes;No;5;3426;29;2
TA60;50;15;EST-T;9;Yes;No;1;3268;20;2
TA51;50;15;EST-T;10;Yes;No;3;3634;32;2
TA52;50;15;EST-T;10;Yes;No;0;3440;25;2
TA53;50;15;EST-T;10;Yes;No;1;3285;21;2
TA54;50;15;EST-T;10;Yes;No;1;3286;16;1
TA55;50;15;EST-T;10;Yes;No;2;3473;30;2
TA56;50;15;EST-T;10;Yes;No;2;3451;24;2
TA57;50;15;EST-T;10;Yes;No;1;3575;21;2
TA58;50;15;EST-T;10;Yes;No;0;3588;24;2
TA59;50;15;EST-T;10;Yes;No;2;3424;29;2
TA60;50;15;EST-T;10;Yes;No;0;3208;18;1
TA51;50;15;MTWR-T;2;Yes;No;2;3562;29;2
TA52;50;15;MTWR-T;2;Yes;No;2;3426;24;2
