TA65;50;20;MTWR-T;3;Yes;No;333;333;0;3470;27;2
TA66;50;20;MTWR-T;3;Yes;No;333;333;0;3497;23;2
TA67;50;20;MTWR-T;3;Yes;No;333;333;0;3714;31;2
TA68;50;20;MTWR-T;3;Yes;No;333;333;0;3275;18;1
TA69;50;20;MTWR-T;3;Yes;No;333;333;0;3829;25;2
TA70;50;20;MTWR-T;3;Yes;No;333;333;0;3850;29;2
TA61;50;20;MTWR-T;4;Yes;No;250;250;0;3473;21;2
TA62;50;20;MTWR-T;4;Yes;No;250;250;0;3742;30;2
TA63;50;20;MTWR-T;4;Yes;No;250;250;0;3326;21;2
TA64;50;20;MTWR-T;4;Yes;No;250;250;0;3302;22;2
TA65;50;20;MTWR-T;4;Yes;No;250;250;0;3744;37;2
TA66;50;20;MTWR-T;4;Yes;No;250;250;0;3728;31;2
TA67;50;20;MTWR-T;4;Yes;No;250;250;0;3702;31;2
TA68;50;20;MTWR-T;4;Yes;No;250;250;0;3283;18;1
TA69;50;20;MTWR-T;4;Yes;No;250;250;0;3781;23;2
TA70;50;20;MTWR-T;4;Yes;No;250;250;0;3886;30;2
TA61;50;20;MTWR-T;5;Yes;No;200;200;0;3642;27;2
TA62;50;20;MTWR-T;5;Yes;No;200;200;0;3660;28;2
TA63;50;20;MTWR-T;5;Yes;No;200;200;0;3471;26;2
TA64;50;20;MTWR-T;5;Yes;No;200;200;0;3336;23;2
TA65;50;20;MTWR-T;5;Yes;No;200;200;0;3671;35;2
TA66;50;20;MTWR-T;5;Yes;No;200;200;0;3583;26;2
TA67;50;20;MTWR-T;5;Yes;No;200;200;0;3631;29;2
TA68;50;20;MTWR-T;5;Yes;No;200;200;0;3384;22;2
TA69;50;20;MTWR-T;5;Yes;No;200;200;0;3737;22;2
TA70;50;20;MTWR-T;5;Yes;No;200;200;0;3819;28;2
TA61;50;20;MTWR-T;6;Yes;No;167;167;0;3608;26;2
TA62;50;20;MTWR-T;6;Yes;No;167;167;0;3495;22;2
TA63;50;20;MTWR-T;6;Yes;No;167;167;0;3559;29;2
TA64;50;20;MTWR-T;6;Yes;No;167;167;0;3463;28;2
TA65;50;20;MTWR-T;6;Yes;No;167;167;0;3736;37;2
TA66;50;20;MTWR-T;6;Yes;No;167;167;0;3560;25;2
TA67;50;20;MTWR-T;6;Yes;No;167;167;0;3618;28;2
TA68;50;20;MTWR-T;6;Yes;No;167;167;0;3352;20;2
TA69;50;20;MTWR-T;6;Yes;No;167;167;0;3666;19;1
TA70;50;20;MTWR-T;6;Yes;No;167;167;0;3973;33;2
TA61;50;20;MTWR-T;7;Yes;No;143;143;0;3598;25;2
TA62;50;20;MTWR-T;7;Yes;No;143;143;0;3695;29;2
TA63;50;20;MTWR-T;7;Yes;No;143;143;0;3378;23;2
TA64;50;20;MTWR-T;7;Yes;No;143;143;0;3354;24;2
TA65;50;20;MTWR-T;7;Yes;No;143;143;0;3602;32;2
TA66;50;20;MTWR-T;7;Yes;No;143;143;0;3514;24;2
TA67;50;20;MTWR-T;7;Yes;No;143;143;0;3884;37;2
TA68;50;20;MTWR-T;7;Yes;No;143;143;0;3378;21;2
TA69;50;20;MTWR-T;7;Yes;No;143;143;0;3706;21;2
TA70;50;20;MTWR-T;7;Yes;No;143;143;0;3884;30;2
TA61;50;20;MTWR-T;8;Yes;No;125;125;0;3551;24;2
TA62;50;20;MTWR-T;8;Yes;No;125;125;0;3701;29;2
TA63;50;20;MTWR-T;8;Yes;No;125;125;0;3465;26;2
TA64;50;20;MTWR-T;8;Yes;No;125;125;0;3463;28;2
TA65;50;20;MTWR-T;8;Yes;No;125;125;0;3710;36;2
TA66;50;20;MTWR-T;8;Yes;No;125;125;0;3692;30;2
TA67;50;20;MTWR-T;8;Yes;No;125;125;0;3820;35;2
TA68;50;20;MTWR-T;8;Yes;No;125;125;0;3443;24;2
TA69;50;20;MTWR-T;8;Yes;No;125;125;0;3744;22;2
TA70;50;20;MTWR-T;8;Yes;No;125;125;0;3832;28;2
TA61;50;20;MTWR-T;9;Yes;No;111;111;0;3660;28;2
TA62;50;20;MTWR-T;9;Yes;No;111;111;0;3633;27;2
TA63;50;20;MTWR-T;9;Yes;No;111;111;0;3405;24;2
TA64;50;20;MTWR-T;9;Yes;No;111;111;0;3445;27;2
TA65;50;20;MTWR-T;9;Yes;No;111;111;0;3625;33;2
TA66;50;20;MTWR-T;9;Yes;No;111;111;0;3453;21;2
TA67;50;20;MTWR-T;9;Yes;No;111;111;0;3658;29;2
TA68;50;20;MTWR-T;9;Yes;No;111;111;0;3591;29;2
TA69;50;20;MTWR-T;9;Yes;No;111;111;0;3790;23;2
TA70;50;20;MTWR-T;9;Yes;No;111;111;0;3876;29;2
TA61;50;20;MTWR-T;10;Yes;No;100;100;0;3644;27;2
TA62;50;20;MTWR-T;10;Yes;No;100;100;0;3582;25;2
TA63;50;20;MTWR-T;10;Yes;No;100;100;0;3353;22;2
TA64;50;20;MTWR-T;10;Yes;No;100;100;0;3379;25;2
TA65;50;20;MTWR-T;10;Yes;No;100;100;0;3610;32;2
TA66;50;20;MTWR-T;10;Yes;No;100;100;0;3552;25;2
TA67;50;20;MTWR-T;10;Yes;No;100;100;0;3511;24;2
TA68;50;20;MTWR-T;10;Yes;No;100;100;0;3454;24;2
TA69;50;20;MTWR-T;10;Yes;No;100;100;0;3699;20;2
TA70;50;20;MTWR-T;10;Yes;No;100;100;0;3782;26;2
TA61;50;20;EST-M;2;No;No;500;500;0;3468;21;2
TA62;50;20;EST-M;2;No;No;500;500;0;3644;27;2
TA63;50;20;EST-M;2;No;No;500;500;0;3366;22;2
TA64;50;20;EST-M;2;No;No;500;500;0;3317;23;2
TA65;50;20;EST-M;2;No;No;500;500;0;3369;24;2
TA66;50;20;EST-M;2;No;No;500;500;0;3507;23;2
TA67;50;20;EST-M;2;No;No;500;500;0;3469;23;2
TA68;50;20;EST-M;2;No;No;500;500;0;3382;21;2
TA69;50;20;EST-M;2;No;No;500;500;0;3660;19;1
TA70;50;20;EST-M;2;No;No;500;500;0;3612;21;2
TA61;50;20;EST-M;3;No;No;333;333;0;3273;14;1
TA62;50;20;EST-M;3;No;No;333;333;0;3504;22;2
TA63;50;20;EST-M;3;No;No;333;333;0;3048;11;1
TA64;50;20;EST-M;3;No;No;333;333;0;3179;18;1
TA65;50;20;EST-M;3;No;No;333;333;0;3165;16;1
TA66;50;20;EST-M;3;No;No;333;333;0;3232;14;1
TA67;50;20;EST-M;3;No;No;333;333;0;3247;15;1
TA68;50;20;EST-M;3;No;No;333;333;0;3188;15;1
TA69;50;20;EST-M;3;No;No;333;333;0;3468;13;1
TA70;50;20;EST-M;3;No;No;333;333;0;3601;20;2
TA61;50;20;EST-M;4;No;No;250;250;0;3366;17;1
TA62;50;20;EST-M;4;No;No;250;250;0;3374;18;1
TA63;50;20;EST-M;4;No;No;250;250;0;3048;11;1
TA64;50;20;EST-M;4;No;No;250;250;0;3086;14;1
TA65;50;20;EST-M;4;No;No;250;250;0;3090;13;1
TA66;50;20;EST-M;4;No;No;250;250;0;3170;11;1
TA67;50;20;EST-M;4;No;No;250;250;0;3366;19;1
TA68;50;20;EST-M;4;No;No;250;250;0;3181;14;1
TA69;50;20;EST-M;4;No;No;250;250;0;3433;12;1
TA70;50;20;EST-M;4;No;No;250;250;0;3489;16;1
TA61;50;20;EST-M;5;No;No;200;200;0;3352;17;1
TA62;50;20;EST-M;5;No;No;200;200;0;3380;18;1
TA63;50;20;EST-M;5;No;No;200;200;0;3177;15;1
TA64;50;20;EST-M;5;No;No;200;200;0;3257;21;2
TA65;50;20;EST-M;5;No;No;200;200;0;3089;13;1
TA66;50;20;EST-M;5;No;No;200;200;0;3365;18;1
TA67;50;20;EST-M;5;No;No;200;200;0;3466;23;2
TA68;50;20;EST-M;5;No;No;200;200;0;3139;13;1
